parent_id,id,remote_id,path_string,keyword_it,keyword_de,keyword_pa,keyword_en,synonyms_it,synonyms_de,synonyms_pa,synonyms_en,description_it,description_de,description_en,hash
193,196,1efc11e3ea793a8bf1e593e091e6ce79,/891/1281/1284/,"Supporto specialistico","Fachliche Unterstützung",,,,,,,,,,
1,197,1c13f942dc00d970bc26a26cf2fcaa06,/891/892/,"Legal status privato","Private Rechtsform",,,,,,,,,,
197,198,2bd40d7d58117c372dceed619dcca1ec,/891/892/893/,"Altra forma di ente privato con personalità giuridica","Andere Form einer privaten Einrichtung mit Rechtsstatus",,,,,,,,,,
197,199,0d58ed52265f431a872923dcdc23bce6,/891/892/894/,"Altra forma di ente privato senza personalità giuridica","Andere Form einer privaten Einrichtung ohne Rechtspersönlichkeit",,,,,,,,,,
197,200,83b7a5df4cdb0b2e35290198ca916f5a,/891/892/895/,"Associazione non riconosciuta","Nicht-anerkannter Verein",,,,,,,,,,
197,201,954f29e860ee648fdf1aecd03aa0150e,/891/892/896/,"Associazione o raggruppamento temporaneo di imprese","Vereinigung oder vorübergehender Zusammenschluss von Unternehmen",,,,,,,,,,
197,202,c5a5515a5c9ece7b76d6dccd12d37e4f,/891/892/897/,"Associazione riconosciuta","Anerkannter Verein",,,,,,,,,,
197,203,580be675949848af689738fa2286daea,/891/892/898/,"Azienda pubblica di servizi alle persone ai sensi del d.lgs n. 207/2001","Öffentlicher Betrieb für Pflege- und Betreuungsdienste gemäß Gesetzesdekret Nr. 207/2001",,,,,,,,,,
197,204,0286be0ebe79a7a35ddf0125574e879d,/891/892/899/,"Azienda speciale ai sensi del t.u. 267/2000","Sonderbetrieb gemäß T.U. Art. Nr. 267/2000",,,,,,,,,,
197,205,70757cbec78ea1067707976a25a3d061,/891/892/900/,Comitato,Komitee,,,,,,,,,,
197,206,451149cea694357e1c393b9524d34f57,/891/892/901/,Condominio,Eigentumswohnung,,,,,,,,,,
197,207,5218d10378182c797cda3e5643268b96,/891/892/902/,"Consorzio di diritto privato","Privatrechtliches Konsortium",,,,,,,,,,
197,208,0526fe900fc769e19bbd75881211aace,/891/892/903/,"Ente ecclesiastico","Kirchliche Einrichtung",,,,,,,,,,
197,209,01710673eedf2dcb0e16495afdbb0dab,/891/892/904/,"Ente pubblico economico","Öffentliche wirtschaftliche Einrichtung",,,,,,,,,,
197,210,00abe219348fc08b3a118d87ec0f1bb0,/891/892/905/,"Fondazione bancaria",Bankstiftung,,,,,,,,,,
197,211,13600e6e4aaa9a7f5f50d28ca9423595,/891/892/906/,"Fondazione (esclusa fondazione bancaria)","Stiftung ( außer Bankstiftung)",,,,,,,,,,
197,212,a9a738b65053348944bc84ef463d8136,/891/892/907/,"Gruppo europeo di interesse economico","Europäische wirtschaftliche Interessenvereinigung",,,,,,,,,,
197,213,5a5261427f0b81abcac9688e67130ceb,/891/892/908/,"Imprenditore individuale agricolo","Landwirtschaftlicher Einzelunternehmer",,,,,,,,,,
197,214,55da3212cf3a6d036cdde753cffbcb13,/891/892/909/,"Imprenditore individuale non agricolo","Nicht-landwirtschaftlicher Einzelunternehmer",,,,,,,,,,
197,215,67099b89940de995bc8f651ed948c40d,/891/892/910/,"Impresa o ente privato costituito all'estero non altrimenti classificabile che svolge una attività economica in Italia","Unternehmen oder private Einrichtung mit Sitz im Ausland, die nicht anderweitig klassifizierbar ist und in Italien eine wirtschaftliche Tätigkeit ausübt",,,,,,,,,,
197,216,cdf5ad08b62eda33ed0f93c2d6660b45,/891/892/911/,"Lavoratore autonomo","Selbstständige Person",,,,,,,,,,
197,217,23fbe31b6542f27d29700fd6c014dee5,/891/892/912/,"Libero professionista",Freiberufler,,,,,,,,,,
197,218,184314c9ed443b73637844917ffdb03f,/891/892/913/,"Società a responsabilità limitata","Gesellschaft mit beschränkter Haftung",,,,,,,,,,
197,219,6a854faa3c56d2587c847b54a84117b0,/891/892/914/,"Società a responsabilità limitata con un unico socio","Gesellschaft mit beschränkter Haftung mit einem einzigen Gesellschafter",,,,,,,,,,
197,220,9a8ed6cd822f4b32d5082015ffdf79b1,/891/892/915/,"Società consortile",Konsortialgesellschaft,,,,,,,,,,
197,221,37d8593f3c4819d93186e844e18b8698,/891/892/916/,"Società cooperativa a mutualità prevalente","Genossenschaften auf überwiegender Gegenseitigkeit",,,,,,,,,,
197,222,727a865c5d188bd2d86c5f41b4932e8e,/891/892/917/,"Società cooperativa diversa","Sonstige Genossenschaft",,,,,,,,,,
197,223,f7fa11d8e3f7aaa24a62b91bd8d0bbb9,/891/892/918/,"Società cooperativa sociale",Sozialgenossenschaft,,,,,,,,,,
197,224,c7efcdb8361104396dfc155c91221f25,/891/892/919/,"Società di fatto o irregolare / comunione ereditaria","Gesellschaft ""de facto"" / Erbengemeinschaft",,,,,,,,,,
197,225,165d3950b03f2ba204b5b3540e121ad4,/891/892/920/,"Società di mutua assicurazione","Versicherungsgesellschaft auf Gegenseitigkeit ",,,,,,,,,,
197,226,3193c7853df6594617d0ed5ec620d669,/891/892/921/,"Società di mutuo soccorso",Gegenseitigkeitsgesellschaft,,,,,,,,,,
197,227,a4be31ac1da2171939e8fe1be052d690,/891/892/922/,"Società in accomandita per azioni","Kommanditgesellschaft mit beschränkter Haftung",,,,,,,,,,
197,228,e166f6191fa2152492cdfc180d232f41,/891/892/923/,"Società in accomandita semplice",Kommanditgesellschaft,,,,,,,,,,
197,229,d8ad23c830f43593a282544ac43510c4,/891/892/924/,"Società in nome collettivo","Offene Handelsgesellschaft",,,,,,,,,,
197,230,60912072a631df684a80f2fa2e0639a0,/891/892/925/,"Società per azioni",Aktiengesellschaft,,,,,,,,,,
197,231,9a4a506f82767879f3f700c91b0d4ecb,/891/892/926/,"Società semplice","Einfache Gesellschaft",,,,,,,,,,
197,232,7b87020da827e0c6d1f01eabf518479b,/891/892/927/,"Studio associato e società di professionisti","Assoziierte und professionelle Unternehmen",,,,,,,,,,
1,233,8cb7c2dbde95e4d1087ec2f3a629dbee,/891/928/,"Tipo di organizzazione privata (ATECO)","Typ der privaten Organisation (ATECO)",,,,,,,,,,
233,234,"ateco-2007/ L",/891/928/1005/,"attività immobiliari - L",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ L",,,,,,,,,
234,235,ateco-2007/68,/891/928/1005/1006/,"attività immobiliari - 68",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/68,,,,,,,,,
234,236,"ateco-2007/ 6810",/891/928/1005/1007/,"compravendita di beni immobili effettuata su beni propri - 68.10",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ 6810",,,,,,,,,
234,237,ateco-2007/682,/891/928/1005/1008/,"affitto e gestione di immobili di proprietà o in leasing - 68.2",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/682,,,,,,,,,
